enrollment_id,student_id,course_id,semester,final_grade,letter_grade,attendance_rate,assignment_scores,midterm_score,final_exam_score
ENROLL_00001233,STU_000253,COURSE_000004,Spring 2025,3.65,A-,1.0,0.92,0.77,0.9
ENROLL_00001234,STU_000253,COURSE_000049,Summer 2025,3.73,A,0.88,0.85,0.66,0.75
ENROLL_00001235,STU_000253,COURSE_000071,Fall 2024,3.42,A-,0.72,0.99,0.48,1.0
ENROLL_00001236,STU_000254,COURSE_000123,Spring 2025,3.92,A,0.95,0.48,1.0,0.62
ENROLL_00001237,STU_000254,COURSE_000069,Fall 2024,4.0,A,0.94,0.71,0.75,1.0
ENROLL_00001238,STU_000254,COURSE_000040,Spring 2025,3.8,A,0.88,0.77,0.54,0.96
ENROLL_00001239,STU_000254,COURSE_000114,Summer 2025,3.98,A,0.82,0.8,1.0,0.99
ENROLL_00001240,STU_000254,COURSE_000047,Summer 2025,4.0,A,0.92,1.0,0.58,0.56
ENROLL_00001241,STU_000254,COURSE_000079,Spring 2025,4.0,A,0.89,0.75,0.69,0.75
ENROLL_00001242,STU_000254,COURSE_000100,Spring 2025,4.0,A,0.9,0.31,1.0,0.71
ENROLL_00001243,STU_000255,COURSE_000022,Spring 2025,3.95,A,0.76,0.97,0.81,0.9
ENROLL_00001244,STU_000255,COURSE_000104,Summer 2025,3.42,A-,0.77,0.84,0.87,0.59
ENROLL_00001245,STU_000255,COURSE_000050,Summer 2025,3.62,A-,0.85,0.86,0.52,0.65
ENROLL_00001246,STU_000255,COURSE_000055,Fall 2024,3.44,A-,0.84,1.0,0.9,0.62
ENROLL_00001247,STU_000255,COURSE_000080,Summer 2025,3.03,B+,0.75,0.85,0.96,0.66
ENROLL_00001248,STU_000255,COURSE_000109,Fall 2024,3.55,A-,1.0,0.66,0.94,0.76
ENROLL_00001249,STU_000256,COURSE_000028,Fall 2024,3.2,B+,0.51,0.89,0.52,0.89
ENROLL_00001250,STU_000256,COURSE_000079,Spring 2025,3.47,A-,0.56,0.7,1.0,0.75
ENROLL_00001251,STU_000256,COURSE_000065,Spring 2025,2.77,B,0.65,1.0,0.96,0.88
ENROLL_00001252,STU_000257,COURSE_000126,Spring 2025,2.82,B,1.0,0.74,0.71,0.69
ENROLL_00001253,STU_000257,COURSE_000052,Fall 2024,3.63,A-,0.97,0.66,0.6,0.72
ENROLL_00001254,STU_000257,COURSE_000119,Fall 2024,3.76,A,0.77,0.72,0.6,0.8
ENROLL_00001255,STU_000257,COURSE_000043,Summer 2025,3.02,B+,0.88,0.74,1.0,0.7
ENROLL_00001256,STU_000258,COURSE_000025,Summer 2025,3.27,B+,1.0,0.96,0.83,0.77
ENROLL_00001257,STU_000258,COURSE_000014,Spring 2025,3.96,A,0.72,0.73,0.81,0.35
ENROLL_00001258,STU_000258,COURSE_000098,Spring 2025,3.43,A-,0.74,0.93,0.99,0.66
ENROLL_00001259,STU_000258,COURSE_000081,Spring 2025,3.48,A-,1.0,0.82,0.66,0.84
ENROLL_00001260,STU_000259,COURSE_000069,Fall 2024,3.05,B+,0.93,1.0,0.51,0.56
ENROLL_00001261,STU_000259,COURSE_000026,Spring 2025,2.55,B-,0.75,0.24,0.94,0.46
ENROLL_00001262,STU_000259,COURSE_000047,Summer 2025,2.77,B,0.78,0.63,0.85,0.75
ENROLL_00001263,STU_000259,COURSE_000126,Spring 2025,2.16,C+,0.79,0.81,0.83,0.82
ENROLL_00001264,STU_000259,COURSE_000044,Summer 2025,3.11,B+,0.87,0.65,0.64,0.68
ENROLL_00001265,STU_000260,COURSE_000081,Spring 2025,3.07,B+,0.87,0.8,0.53,0.94
ENROLL_00001266,STU_000260,COURSE_000041,Spring 2025,3.17,B+,0.81,1.0,1.0,0.94
ENROLL_00001267,STU_000260,COURSE_000069,Fall 2024,3.08,B+,0.88,0.76,0.89,1.0
ENROLL_00001268,STU_000260,COURSE_000026,Spring 2025,3.64,A-,0.85,0.99,0.56,0.66
ENROLL_00001269,STU_000260,COURSE_000103,Summer 2025,3.36,A-,0.67,0.43,0.86,0.6
ENROLL_00001270,STU_000260,COURSE_000038,Fall 2024,3.13,B+,0.89,0.57,0.85,0.9
ENROLL_00001271,STU_000260,COURSE_000111,Spring 2025,2.94,B,0.62,0.91,0.88,0.8
ENROLL_00001272,STU_000261,COURSE_000005,Fall 2024,3.82,A,1.0,0.59,0.94,0.7
ENROLL_00001273,STU_000261,COURSE_000095,Summer 2025,3.14,B+,0.87,0.58,0.88,0.81
ENROLL_00001274,STU_000261,COURSE_000020,Summer 2025,3.24,B+,0.65,0.85,0.95,0.44
ENROLL_00001275,STU_000261,COURSE_000023,Fall 2024,3.33,A-,0.85,1.0,0.71,0.99
ENROLL_00001276,STU_000262,COURSE_000051,Spring 2025,3.47,A-,1.0,1.0,0.57,0.42
ENROLL_00001277,STU_000262,COURSE_000087,Summer 2025,3.47,A-,0.74,0.72,0.98,0.93
ENROLL_00001278,STU_000262,COURSE_000046,Spring 2025,3.74,A,0.73,0.72,1.0,0.58
ENROLL_00001279,STU_000262,COURSE_000089,Fall 2024,3.35,A-,1.0,0.71,0.54,0.65
ENROLL_00001280,STU_000263,COURSE_000020,Summer 2025,3.22,B+,0.95,0.94,0.71,1.0
ENROLL_00001281,STU_000263,COURSE_000012,Spring 2025,2.93,B,0.9,0.78,0.78,0.77
ENROLL_00001282,STU_000263,COURSE_000066,Summer 2025,2.74,B,0.73,1.0,0.6,0.85
ENROLL_00001283,STU_000263,COURSE_000052,Fall 2024,3.45,A-,0.82,0.79,0.49,1.0
ENROLL_00001284,STU_000263,COURSE_000119,Fall 2024,4.0,A,0.98,0.63,1.0,1.0
ENROLL_00001285,STU_000264,COURSE_000054,Fall 2024,3.78,A,1.0,0.8,0.63,1.0
ENROLL_00001286,STU_000264,COURSE_000065,Spring 2025,4.0,A,0.92,1.0,1.0,0.8
ENROLL_00001287,STU_000264,COURSE_000047,Summer 2025,3.67,A-,1.0,0.56,0.89,0.61
ENROLL_00001288,STU_000264,COURSE_000009,Summer 2025,4.0,A,1.0,0.81,0.67,0.77
ENROLL_00001289,STU_000264,COURSE_000081,Spring 2025,4.0,A,1.0,0.71,0.65,0.67
ENROLL_00001290,STU_000265,COURSE_000041,Spring 2025,3.65,A-,0.82,0.67,0.98,1.0
ENROLL_00001291,STU_000265,COURSE_000094,Fall 2024,3.05,B+,0.76,0.6,0.91,0.6
ENROLL_00001292,STU_000265,COURSE_000027,Spring 2025,3.99,A,0.77,0.82,0.63,0.89
ENROLL_00001293,STU_000265,COURSE_000057,Spring 2025,3.94,A,0.84,0.93,0.83,0.7
ENROLL_00001294,STU_000265,COURSE_000005,Fall 2024,3.16,B+,0.62,0.65,0.69,0.73
ENROLL_00001295,STU_000265,COURSE_000030,Fall 2024,2.86,B,0.83,0.99,0.66,0.94
ENROLL_00001296,STU_000265,COURSE_000043,Summer 2025,3.77,A,0.59,0.97,0.82,0.53
ENROLL_00001297,STU_000266,COURSE_000053,Summer 2025,4.0,A,1.0,0.84,0.75,0.6
ENROLL_00001298,STU_000266,COURSE_000113,Spring 2025,4.0,A,1.0,0.96,0.43,0.83
ENROLL_00001299,STU_000266,COURSE_000022,Spring 2025,4.0,A,0.54,0.59,0.92,0.88
ENROLL_00001300,STU_000266,COURSE_000100,Spring 2025,3.9,A,0.93,0.86,0.66,0.47
ENROLL_00001301,STU_000266,COURSE_000031,Summer 2025,4.0,A,0.99,0.87,0.67,1.0
ENROLL_00001302,STU_000266,COURSE_000098,Spring 2025,4.0,A,0.9,0.68,1.0,0.76
ENROLL_00001303,STU_000267,COURSE_000066,Summer 2025,3.88,A,0.83,0.95,0.96,0.95
ENROLL_00001304,STU_000267,COURSE_000127,Fall 2024,3.88,A,0.93,1.0,0.78,0.88
ENROLL_00001305,STU_000267,COURSE_000007,Summer 2025,3.61,A-,0.6,0.77,0.78,0.79
ENROLL_00001306,STU_000267,COURSE_000128,Summer 2025,4.0,A,1.0,1.0,1.0,0.87
ENROLL_00001307,STU_000267,COURSE_000114,Summer 2025,4.0,A,0.91,1.0,0.45,1.0
ENROLL_00001308,STU_000268,COURSE_000046,Spring 2025,4.0,A,0.99,0.86,1.0,0.73
ENROLL_00001309,STU_000268,COURSE_000124,Spring 2025,4.0,A,0.87,0.78,0.95,0.38
ENROLL_00001310,STU_000268,COURSE_000107,Summer 2025,3.7,A-,0.97,0.79,0.69,1.0
ENROLL_00001311,STU_000268,COURSE_000053,Summer 2025,4.0,A,0.9,0.91,0.81,0.35
ENROLL_00001312,STU_000268,COURSE_000117,Spring 2025,4.0,A,0.92,0.8,0.84,1.0
ENROLL_00001313,STU_000268,COURSE_000122,Spring 2025,3.25,B+,0.73,0.95,0.83,0.68
ENROLL_00001314,STU_000268,COURSE_000102,Fall 2024,4.0,A,0.95,0.87,0.45,0.89
ENROLL_00001315,STU_000269,COURSE_000015,Fall 2024,2.87,B,1.0,0.83,0.64,0.82
ENROLL_00001316,STU_000269,COURSE_000110,Spring 2025,2.75,B,0.64,0.82,0.8,0.69
ENROLL_00001317,STU_000269,COURSE_000041,Spring 2025,3.4,A-,0.99,0.62,0.95,0.84
ENROLL_00001318,STU_000269,COURSE_000043,Summer 2025,2.54,B-,1.0,0.77,0.79,0.78
ENROLL_00001319,STU_000269,COURSE_000074,Spring 2025,2.92,B,1.0,1.0,0.83,0.75
ENROLL_00001320,STU_000269,COURSE_000077,Summer 2025,2.6,B-,0.64,0.99,0.85,0.75
ENROLL_00001321,STU_000269,COURSE_000118,Summer 2025,3.39,A-,0.88,1.0,0.56,0.73
ENROLL_00001322,STU_000270,COURSE_000024,Fall 2024,3.56,A-,1.0,0.88,0.91,0.92
ENROLL_00001323,STU_000270,COURSE_000064,Summer 2025,3.91,A,0.85,0.93,0.74,0.68
ENROLL_00001324,STU_000270,COURSE_000082,Summer 2025,4.0,A,0.58,0.79,0.52,0.58
ENROLL_00001325,STU_000270,COURSE_000040,Spring 2025,4.0,A,0.92,0.6,0.94,0.99
ENROLL_00001326,STU_000271,COURSE_000104,Summer 2025,2.93,B,1.0,1.0,1.0,0.77
ENROLL_00001327,STU_000271,COURSE_000074,Spring 2025,3.16,B+,1.0,0.66,0.57,0.51
ENROLL_00001328,STU_000271,COURSE_000099,Spring 2025,3.81,A,0.68,0.54,0.66,0.87
ENROLL_00001329,STU_000271,COURSE_000049,Summer 2025,3.24,B+,1.0,0.9,0.72,0.72
ENROLL_00001330,STU_000271,COURSE_000046,Spring 2025,3.5,A-,0.94,0.51,0.54,0.58
ENROLL_00001331,STU_000271,COURSE_000014,Spring 2025,3.7,A-,0.89,0.78,1.0,0.8
ENROLL_00001332,STU_000272,COURSE_000018,Summer 2025,3.63,A-,1.0,1.0,1.0,0.63
ENROLL_00001333,STU_000272,COURSE_000069,Fall 2024,3.98,A,0.76,0.79,0.45,0.78
ENROLL_00001334,STU_000272,COURSE_000094,Fall 2024,3.8,A,0.69,0.91,0.88,0.86
ENROLL_00001335,STU_000272,COURSE_000106,Spring 2025,3.84,A,0.61,0.74,0.79,0.81
ENROLL_00001336,STU_000272,COURSE_000120,Summer 2025,3.8,A,0.89,0.68,0.82,0.78
ENROLL_00001337,STU_000272,COURSE_000118,Summer 2025,3.96,A,1.0,0.72,1.0,1.0
ENROLL_00001338,STU_000273,COURSE_000021,Spring 2025,3.15,B+,1.0,0.52,0.81,1.0
ENROLL_00001339,STU_000273,COURSE_000001,Summer 2025,2.65,B-,1.0,0.89,0.49,0.81
ENROLL_00001340,STU_000273,COURSE_000093,Summer 2025,3.54,A-,0.98,0.99,1.0,0.88
ENROLL_00001341,STU_000274,COURSE_000025,Summer 2025,3.42,A-,1.0,0.78,0.65,0.73
ENROLL_00001342,STU_000274,COURSE_000007,Summer 2025,2.54,B-,0.73,0.87,0.88,0.97
ENROLL_00001343,STU_000274,COURSE_000055,Fall 2024,2.73,B,0.91,0.97,0.75,0.8
ENROLL_00001344,STU_000274,COURSE_000111,Spring 2025,3.24,B+,1.0,0.96,1.0,0.95
ENROLL_00001345,STU_000274,COURSE_000021,Spring 2025,2.9,B,1.0,0.89,1.0,0.75
ENROLL_00001346,STU_000274,COURSE_000068,Fall 2024,3.15,B+,0.76,1.0,1.0,0.61
ENROLL_00001347,STU_000275,COURSE_000088,Summer 2025,3.96,A,0.95,0.67,0.9,0.4
ENROLL_00001348,STU_000275,COURSE_000008,Spring 2025,3.63,A-,0.76,0.73,0.66,0.86
ENROLL_00001349,STU_000275,COURSE_000013,Spring 2025,3.59,A-,0.96,0.83,0.63,1.0
ENROLL_00001350,STU_000275,COURSE_000108,Spring 2025,3.31,A-,0.76,0.57,0.92,0.77
ENROLL_00001351,STU_000275,COURSE_000041,Spring 2025,4.0,A,0.9,0.82,0.77,0.71
ENROLL_00001352,STU_000275,COURSE_000081,Spring 2025,3.5,A-,0.77,0.61,1.0,1.0
ENROLL_00001353,STU_000275,COURSE_000099,Spring 2025,3.25,B+,1.0,1.0,0.79,0.82
ENROLL_00001354,STU_000276,COURSE_000121,Spring 2025,4.0,A,0.91,0.8,1.0,0.7
ENROLL_00001355,STU_000276,COURSE_000126,Spring 2025,3.33,A-,1.0,0.95,0.82,0.7
ENROLL_00001356,STU_000276,COURSE_000059,Spring 2025,4.0,A,0.69,0.62,0.92,0.7
ENROLL_00001357,STU_000276,COURSE_000070,Spring 2025,3.75,A,1.0,0.99,0.92,0.65
ENROLL_00001358,STU_000276,COURSE_000076,Spring 2025,4.0,A,0.89,0.84,0.75,0.88
ENROLL_00001359,STU_000277,COURSE_000080,Summer 2025,3.79,A,0.89,0.86,0.64,0.82
ENROLL_00001360,STU_000277,COURSE_000002,Summer 2025,3.62,A-,0.9,1.0,0.6,0.69
ENROLL_00001361,STU_000277,COURSE_000052,Fall 2024,4.0,A,1.0,0.63,0.9,0.47
ENROLL_00001362,STU_000277,COURSE_000034,Summer 2025,4.0,A,1.0,0.79,0.7,0.76
ENROLL_00001363,STU_000277,COURSE_000090,Fall 2024,4.0,A,0.62,1.0,0.65,1.0
ENROLL_00001364,STU_000278,COURSE_000096,Spring 2025,2.9,B,0.82,0.69,0.78,1.0
ENROLL_00001365,STU_000278,COURSE_000039,Fall 2024,2.99,B,0.72,0.55,0.67,0.77
ENROLL_00001366,STU_000278,COURSE_000122,Spring 2025,2.37,B-,0.7,0.47,0.93,0.82
ENROLL_00001367,STU_000278,COURSE_000018,Summer 2025,3.15,B+,0.58,0.86,0.78,0.27
ENROLL_00001368,STU_000279,COURSE_000057,Spring 2025,3.49,A-,1.0,0.63,0.69,0.5
ENROLL_00001369,STU_000279,COURSE_000023,Fall 2024,3.92,A,0.9,0.79,1.0,0.71
ENROLL_00001370,STU_000279,COURSE_000072,Spring 2025,3.72,A,0.78,0.58,1.0,1.0
ENROLL_00001371,STU_000279,COURSE_000087,Summer 2025,3.92,A,1.0,1.0,0.9,0.7
ENROLL_00001372,STU_000280,COURSE_000007,Summer 2025,4.0,A,1.0,0.91,0.97,0.65
ENROLL_00001373,STU_000280,COURSE_000107,Summer 2025,3.52,A-,0.87,0.8,0.75,0.41
ENROLL_00001374,STU_000280,COURSE_000074,Spring 2025,4.0,A,0.84,0.8,0.97,0.63
ENROLL_00001375,STU_000280,COURSE_000089,Fall 2024,4.0,A,0.97,0.82,0.8,0.75
ENROLL_00001376,STU_000281,COURSE_000005,Fall 2024,3.76,A,0.98,0.77,0.93,0.81
ENROLL_00001377,STU_000281,COURSE_000072,Spring 2025,4.0,A,0.84,0.93,0.91,0.5
ENROLL_00001378,STU_000281,COURSE_000035,Fall 2024,3.52,A-,0.63,0.66,0.91,1.0
ENROLL_00001379,STU_000282,COURSE_000104,Summer 2025,3.12,B+,1.0,0.92,0.83,0.93
ENROLL_00001380,STU_000282,COURSE_000074,Spring 2025,3.18,B+,0.97,0.74,0.88,0.69
ENROLL_00001381,STU_000282,COURSE_000007,Summer 2025,3.29,B+,0.75,0.55,0.78,1.0
ENROLL_00001382,STU_000282,COURSE_000003,Fall 2024,2.46,B-,0.97,0.81,0.28,0.53
ENROLL_00001383,STU_000282,COURSE_000102,Fall 2024,3.33,A-,0.79,0.62,0.6,0.91
ENROLL_00001384,STU_000282,COURSE_000124,Spring 2025,3.42,A-,1.0,0.76,0.61,0.93
ENROLL_00001385,STU_000282,COURSE_000077,Summer 2025,3.54,A-,1.0,0.87,0.82,0.78
ENROLL_00001386,STU_000283,COURSE_000020,Summer 2025,3.89,A,0.89,0.79,0.97,0.95
ENROLL_00001387,STU_000283,COURSE_000016,Spring 2025,3.81,A,0.68,0.68,0.61,1.0
ENROLL_00001388,STU_000283,COURSE_000036,Spring 2025,4.0,A,0.83,0.84,0.94,0.76
ENROLL_00001389,STU_000283,COURSE_000117,Spring 2025,3.82,A,0.71,0.65,0.69,1.0
ENROLL_00001390,STU_000283,COURSE_000075,Summer 2025,4.0,A,0.8,1.0,1.0,0.52
ENROLL_00001391,STU_000284,COURSE_000031,Summer 2025,3.82,A,0.88,1.0,0.75,0.48
ENROLL_00001392,STU_000284,COURSE_000054,Fall 2024,3.91,A,0.83,0.74,0.92,0.77
ENROLL_00001393,STU_000284,COURSE_000032,Summer 2025,4.0,A,0.78,0.94,0.42,0.9
ENROLL_00001394,STU_000284,COURSE_000108,Spring 2025,3.8,A,0.98,1.0,0.99,0.46
ENROLL_00001395,STU_000284,COURSE_000053,Summer 2025,3.5,A-,0.7,0.76,1.0,0.41
ENROLL_00001396,STU_000284,COURSE_000099,Spring 2025,4.0,A,0.82,0.66,0.82,0.79
ENROLL_00001397,STU_000284,COURSE_000057,Spring 2025,4.0,A,0.73,0.62,0.71,0.96
ENROLL_00001398,STU_000285,COURSE_000085,Summer 2025,3.43,A-,0.96,0.76,0.67,0.73
ENROLL_00001399,STU_000285,COURSE_000054,Fall 2024,2.85,B,1.0,0.99,0.91,0.6
ENROLL_00001400,STU_000285,COURSE_000010,Spring 2025,3.2,B+,0.71,1.0,0.95,0.68
ENROLL_00001401,STU_000285,COURSE_000101,Summer 2025,2.71,B,0.81,1.0,0.73,0.91
ENROLL_00001402,STU_000286,COURSE_000114,Summer 2025,4.0,A,0.73,1.0,0.75,0.93
ENROLL_00001403,STU_000286,COURSE_000083,Summer 2025,4.0,A,0.76,0.58,0.68,0.91
ENROLL_00001404,STU_000286,COURSE_000033,Spring 2025,4.0,A,0.91,0.87,0.99,0.81
ENROLL_00001405,STU_000286,COURSE_000021,Spring 2025,4.0,A,1.0,1.0,1.0,0.83
ENROLL_00001406,STU_000286,COURSE_000054,Fall 2024,4.0,A,0.99,0.64,0.97,0.88
ENROLL_00001407,STU_000286,COURSE_000072,Spring 2025,4.0,A,0.98,0.72,0.55,0.85
ENROLL_00001408,STU_000287,COURSE_000021,Spring 2025,3.11,B+,0.78,0.93,1.0,1.0
ENROLL_00001409,STU_000287,COURSE_000089,Fall 2024,2.96,B,1.0,0.92,0.71,1.0
ENROLL_00001410,STU_000287,COURSE_000047,Summer 2025,3.32,A-,0.95,0.76,0.82,1.0
ENROLL_00001411,STU_000287,COURSE_000014,Spring 2025,3.34,A-,0.65,0.49,0.48,0.77
ENROLL_00001412,STU_000287,COURSE_000018,Summer 2025,2.61,B-,0.74,0.47,0.88,0.91
ENROLL_00001413,STU_000288,COURSE_000046,Spring 2025,2.37,B-,0.68,0.75,0.72,0.66
ENROLL_00001414,STU_000288,COURSE_000068,Fall 2024,2.72,B,0.89,0.56,0.95,0.57
ENROLL_00001415,STU_000288,COURSE_000089,Fall 2024,2.0,C+,0.83,0.78,0.91,1.0
ENROLL_00001416,STU_000288,COURSE_000007,Summer 2025,2.22,C+,0.64,0.61,0.53,0.59
ENROLL_00001417,STU_000288,COURSE_000080,Summer 2025,2.92,B,1.0,0.69,0.84,0.95
ENROLL_00001418,STU_000288,COURSE_000077,Summer 2025,2.37,B-,0.81,0.88,0.92,0.59
ENROLL_00001419,STU_000288,COURSE_000039,Fall 2024,2.78,B,0.68,0.72,0.92,0.55
ENROLL_00001420,STU_000289,COURSE_000059,Spring 2025,2.76,B,0.95,0.63,0.78,0.62
ENROLL_00001421,STU_000289,COURSE_000115,Fall 2024,2.61,B-,0.81,0.81,0.75,0.49
ENROLL_00001422,STU_000289,COURSE_000025,Summer 2025,3.04,B+,0.86,0.97,0.87,0.84
ENROLL_00001423,STU_000290,COURSE_000094,Fall 2024,3.65,A-,0.83,0.87,0.78,0.73
ENROLL_00001424,STU_000290,COURSE_000053,Summer 2025,3.71,A,0.85,1.0,0.6,0.7
ENROLL_00001425,STU_000290,COURSE_000035,Fall 2024,3.97,A,0.88,0.54,0.81,0.82
ENROLL_00001426,STU_000291,COURSE_000081,Spring 2025,3.59,A-,0.68,0.93,0.72,0.96
ENROLL_00001427,STU_000291,COURSE_000089,Fall 2024,4.0,A,1.0,0.84,0.8,0.82
ENROLL_00001428,STU_000291,COURSE_000017,Fall 2024,4.0,A,0.53,0.95,0.87,1.0
ENROLL_00001429,STU_000291,COURSE_000108,Spring 2025,3.9,A,0.8,0.81,0.79,0.34
ENROLL_00001430,STU_000291,COURSE_000040,Spring 2025,3.92,A,0.84,0.8,0.81,0.54
ENROLL_00001431,STU_000291,COURSE_000071,Fall 2024,4.0,A,0.89,0.83,0.63,0.56
ENROLL_00001432,STU_000291,COURSE_000119,Fall 2024,4.0,A,1.0,0.77,1.0,0.78
ENROLL_00001433,STU_000292,COURSE_000076,Spring 2025,4.0,A,0.73,1.0,0.75,0.94
ENROLL_00001434,STU_000292,COURSE_000115,Fall 2024,3.64,A-,1.0,0.79,0.95,0.86
ENROLL_00001435,STU_000292,COURSE_000114,Summer 2025,3.84,A,0.9,0.84,0.86,0.81
ENROLL_00001436,STU_000292,COURSE_000030,Fall 2024,4.0,A,1.0,0.96,0.79,0.99
ENROLL_00001437,STU_000292,COURSE_000120,Summer 2025,3.94,A,0.86,0.71,0.51,0.79
ENROLL_00001438,STU_000293,COURSE_000007,Summer 2025,2.8,B,0.97,0.93,0.8,0.63
ENROLL_00001439,STU_000293,COURSE_000083,Summer 2025,3.45,A-,0.97,0.96,0.91,0.85
ENROLL_00001440,STU_000293,COURSE_000027,Spring 2025,2.79,B,0.97,0.89,0.73,0.74
ENROLL_00001441,STU_000293,COURSE_000062,Spring 2025,3.09,B+,0.76,0.87,1.0,0.84
ENROLL_00001442,STU_000294,COURSE_000095,Summer 2025,2.84,B,0.83,1.0,0.74,0.84
ENROLL_00001443,STU_000294,COURSE_000108,Spring 2025,2.78,B,1.0,0.65,0.83,0.79
ENROLL_00001444,STU_000294,COURSE_000101,Summer 2025,2.81,B,0.9,0.59,0.71,0.66
ENROLL_00001445,STU_000294,COURSE_000025,Summer 2025,3.31,A-,0.66,0.88,1.0,0.68
ENROLL_00001446,STU_000294,COURSE_000072,Spring 2025,2.47,B-,0.97,0.54,0.67,0.61
ENROLL_00001447,STU_000295,COURSE_000119,Fall 2024,3.86,A,0.85,0.54,0.3,0.75
ENROLL_00001448,STU_000295,COURSE_000012,Spring 2025,3.41,A-,0.8,0.66,0.8,0.74
ENROLL_00001449,STU_000295,COURSE_000004,Spring 2025,3.2,B+,0.74,0.56,0.9,1.0
ENROLL_00001450,STU_000295,COURSE_000114,Summer 2025,3.99,A,0.74,0.81,0.76,0.99
ENROLL_00001451,STU_000295,COURSE_000030,Fall 2024,3.82,A,0.86,0.98,0.94,0.81
ENROLL_00001452,STU_000295,COURSE_000085,Summer 2025,4.0,A,0.47,1.0,0.91,0.55
ENROLL_00001453,STU_000295,COURSE_000020,Summer 2025,4.0,A,0.87,0.91,0.84,0.59
ENROLL_00001454,STU_000296,COURSE_000126,Spring 2025,3.21,B+,0.69,0.48,0.98,0.92
ENROLL_00001455,STU_000296,COURSE_000065,Spring 2025,2.88,B,0.66,0.8,0.97,0.7
ENROLL_00001456,STU_000296,COURSE_000075,Summer 2025,3.08,B+,0.85,0.6,0.83,0.7
ENROLL_00001457,STU_000296,COURSE_000121,Spring 2025,3.31,A-,0.97,0.8,0.65,0.72
ENROLL_00001458,STU_000296,COURSE_000119,Fall 2024,4.0,A,0.68,0.57,0.96,0.9
ENROLL_00001459,STU_000296,COURSE_000043,Summer 2025,3.91,A,0.81,0.78,1.0,0.86
ENROLL_00001460,STU_000297,COURSE_000123,Spring 2025,3.35,A-,0.83,0.68,0.54,0.91
ENROLL_00001461,STU_000297,COURSE_000108,Spring 2025,3.2,B+,0.64,1.0,0.66,1.0
ENROLL_00001462,STU_000297,COURSE_000031,Summer 2025,3.2,B+,0.71,0.97,0.88,0.85
ENROLL_00001463,STU_000298,COURSE_000039,Fall 2024,2.55,B-,0.79,0.78,0.68,0.53
ENROLL_00001464,STU_000298,COURSE_000009,Summer 2025,3.47,A-,0.92,0.63,0.58,0.99
ENROLL_00001465,STU_000298,COURSE_000004,Spring 2025,2.91,B,0.69,0.85,0.79,0.71
ENROLL_00001466,STU_000298,COURSE_000127,Fall 2024,3.08,B+,1.0,0.59,0.82,0.77
ENROLL_00001467,STU_000298,COURSE_000076,Spring 2025,3.13,B+,0.8,0.88,0.72,1.0
ENROLL_00001468,STU_000298,COURSE_000030,Fall 2024,3.24,B+,0.65,0.81,0.78,0.95
ENROLL_00001469,STU_000298,COURSE_000093,Summer 2025,3.24,B+,0.8,0.67,0.81,0.45
ENROLL_00001470,STU_000299,COURSE_000101,Summer 2025,3.69,A-,0.92,0.79,0.45,0.61
ENROLL_00001471,STU_000299,COURSE_000117,Spring 2025,3.18,B+,0.99,0.58,0.55,0.92
ENROLL_00001472,STU_000299,COURSE_000081,Spring 2025,3.54,A-,0.84,0.74,0.84,0.77
ENROLL_00001473,STU_000299,COURSE_000084,Fall 2024,3.49,A-,0.73,0.88,0.82,0.83
ENROLL_00001474,STU_000300,COURSE_000041,Spring 2025,3.2,B+,1.0,0.73,0.56,0.58
ENROLL_00001475,STU_000300,COURSE_000050,Summer 2025,3.43,A-,0.61,1.0,0.78,0.73
ENROLL_00001476,STU_000300,COURSE_000018,Summer 2025,3.41,A-,0.75,0.98,0.49,0.67
ENROLL_00001477,STU_000301,COURSE_000084,Fall 2024,4.0,A,1.0,0.56,0.63,0.68
ENROLL_00001478,STU_000301,COURSE_000015,Fall 2024,3.71,A,0.95,0.71,0.79,0.71
ENROLL_00001479,STU_000301,COURSE_000021,Spring 2025,3.64,A-,0.77,0.64,0.62,0.49
ENROLL_00001480,STU_000301,COURSE_000023,Fall 2024,4.0,A,0.77,0.58,1.0,0.32
ENROLL_00001481,STU_000302,COURSE_000002,Summer 2025,2.98,B,0.58,0.84,0.87,0.48
ENROLL_00001482,STU_000302,COURSE_000007,Summer 2025,3.15,B+,0.84,0.97,0.68,0.92
ENROLL_00001483,STU_000302,COURSE_000035,Fall 2024,3.14,B+,0.84,0.96,0.72,0.56
ENROLL_00001484,STU_000302,COURSE_000049,Summer 2025,3.44,A-,0.97,0.66,0.52,1.0
ENROLL_00001485,STU_000303,COURSE_000019,Summer 2025,4.0,A,0.67,0.59,0.61,0.9
ENROLL_00001486,STU_000303,COURSE_000014,Spring 2025,4.0,A,0.86,0.67,0.88,0.8
ENROLL_00001487,STU_000303,COURSE_000078,Spring 2025,4.0,A,0.96,0.98,0.85,0.33
ENROLL_00001488,STU_000303,COURSE_000032,Summer 2025,3.68,A-,0.7,0.8,0.72,0.9
ENROLL_00001489,STU_000304,COURSE_000065,Spring 2025,3.07,B+,0.77,0.93,0.58,0.48
ENROLL_00001490,STU_000304,COURSE_000067,Fall 2024,2.79,B,0.65,0.67,0.98,0.49
ENROLL_00001491,STU_000304,COURSE_000027,Spring 2025,2.76,B,0.61,1.0,0.7,0.36
ENROLL_00001492,STU_000304,COURSE_000014,Spring 2025,3.12,B+,0.44,1.0,0.88,0.7
