transaction_id,account_id,amount,transaction_date,transaction_type,merchant
TXN_0000007050,ACC_00000336,-58.49,2022-10-06,Payment,Starbucks
TXN_0000007051,ACC_00000336,-12.49,2022-03-01,Payment,Home Depot
TXN_0000007052,ACC_00000336,-123.9,2024-09-02,Payment,Target
TXN_0000007053,ACC_00000336,-154.04,2024-12-06,Payment,Starbucks
TXN_0000007054,ACC_00000336,-4.93,2024-06-18,Payment,Target
TXN_0000007055,ACC_00000336,-179.29,2022-01-20,Payment,Amazon
TXN_0000007056,ACC_00000336,57.75,2022-02-17,Deposit,
TXN_0000007057,ACC_00000336,-31.35,2024-02-03,Payment,Walmart
TXN_0000007058,ACC_00000336,-39.88,2022-10-02,Payment,Home Depot
TXN_0000007059,ACC_00000336,-229.25,2025-02-28,Withdrawal,
TXN_0000007060,ACC_00000336,-5.45,2023-02-21,Payment,Home Depot
TXN_0000007061,ACC_00000336,9.85,2022-08-08,Deposit,
TXN_0000007062,ACC_00000336,42.23,2024-03-20,Deposit,
TXN_0000007063,ACC_00000336,-38.97,2022-06-24,Payment,Target
TXN_0000007064,ACC_00000336,-5.66,2021-08-17,Withdrawal,
TXN_0000007065,ACC_00000336,3.72,2025-02-15,Deposit,
TXN_0000007066,ACC_00000336,-40.44,2022-05-29,Withdrawal,
TXN_0000007067,ACC_00000336,28.63,2023-12-28,Deposit,
TXN_0000007068,ACC_00000336,79.17,2022-10-18,Deposit,
TXN_0000007069,ACC_00000336,-20.0,2022-02-20,Withdrawal,
TXN_0000007070,ACC_00000336,45.47,2023-12-29,Deposit,
TXN_0000007071,ACC_00000336,-47.46,2021-07-23,Payment,Target
TXN_0000007072,ACC_00000336,-45.62,2022-08-11,Withdrawal,
TXN_0000007073,ACC_00000336,-14.94,2023-01-21,Withdrawal,
TXN_0000007074,ACC_00000336,-71.38,2024-07-29,Withdrawal,
TXN_0000007075,ACC_00000336,-36.41,2023-09-03,Payment,Amazon
TXN_0000007076,ACC_00000336,-2.23,2024-09-05,Withdrawal,
TXN_0000007077,ACC_00000336,-160.51,2025-03-17,Payment,Walmart
TXN_0000007078,ACC_00000336,-14.41,2023-09-15,Payment,Amazon
TXN_0000007079,ACC_00000336,32.39,2023-03-27,Deposit,
TXN_0000007080,ACC_00000336,48.56,2023-07-15,Deposit,
TXN_0000007081,ACC_00000336,-250.01,2024-02-20,Payment,McDonalds
TXN_0000007082,ACC_00000336,-7.02,2025-05-03,Withdrawal,
TXN_0000007083,ACC_00000336,-47.37,2022-03-26,Payment,Walmart
TXN_0000007084,ACC_00000336,-77.99,2022-12-21,Payment,Walmart
TXN_0000007085,ACC_00000336,13.13,2024-03-31,Deposit,
TXN_0000007086,ACC_00000336,40.62,2022-03-04,Deposit,
TXN_0000007087,ACC_00000336,-197.56,2024-01-03,Payment,Walmart
TXN_0000007088,ACC_00000336,26.84,2025-02-18,Deposit,
TXN_0000007089,ACC_00000337,-438.72,2024-04-18,Payment,Home Depot
TXN_0000007090,ACC_00000337,-42.36,2023-07-03,Payment,Walmart
TXN_0000007091,ACC_00000337,-266.2,2024-05-22,Payment,Costco
TXN_0000007092,ACC_00000337,-10.67,2023-10-04,Payment,Starbucks
TXN_0000007093,ACC_00000337,-31.31,2023-10-10,Payment,Walmart
TXN_0000007094,ACC_00000337,-88.93,2024-03-24,Payment,Home Depot
TXN_0000007095,ACC_00000337,-66.59,2024-12-03,Payment,McDonalds
TXN_0000007096,ACC_00000337,-106.67,2022-11-19,Payment,Starbucks
TXN_0000007097,ACC_00000337,6.2,2024-05-25,Deposit,
TXN_0000007098,ACC_00000337,29.56,2024-03-19,Deposit,
TXN_0000007099,ACC_00000337,-56.44,2022-11-29,Payment,Starbucks
TXN_0000007100,ACC_00000337,-94.88,2024-03-22,Payment,Shell
TXN_0000007101,ACC_00000338,-80.85,2024-01-31,Payment,Amazon
TXN_0000007102,ACC_00000338,-43.43,2022-07-12,Payment,Walmart
TXN_0000007103,ACC_00000338,-28.4,2025-04-23,Payment,Amazon
TXN_0000007104,ACC_00000338,-125.9,2022-09-28,Payment,Target
TXN_0000007105,ACC_00000338,-145.93,2023-12-03,Withdrawal,
TXN_0000007106,ACC_00000338,-71.85,2023-06-04,Payment,Costco
TXN_0000007107,ACC_00000338,-85.37,2023-10-13,Payment,Amazon
TXN_0000007108,ACC_00000338,-14.97,2023-05-06,Payment,Costco
TXN_0000007109,ACC_00000338,-142.81,2023-06-03,Payment,McDonalds
TXN_0000007110,ACC_00000338,-130.68,2023-02-08,Withdrawal,
TXN_0000007111,ACC_00000338,-107.79,2023-08-26,Payment,Walmart
TXN_0000007112,ACC_00000338,-13.23,2025-01-20,Payment,Costco
TXN_0000007113,ACC_00000338,-1.1,2025-07-26,Withdrawal,
TXN_0000007114,ACC_00000338,-84.3,2022-12-22,Payment,Starbucks
TXN_0000007115,ACC_00000338,-207.67,2025-03-25,Payment,McDonalds
TXN_0000007116,ACC_00000338,-6.28,2023-04-21,Payment,Walmart
TXN_0000007117,ACC_00000338,-204.95,2023-12-25,Withdrawal,
TXN_0000007118,ACC_00000338,-3.68,2024-08-02,Payment,Starbucks
TXN_0000007119,ACC_00000338,-47.22,2024-06-02,Withdrawal,
TXN_0000007120,ACC_00000338,25.25,2024-11-20,Deposit,
TXN_0000007121,ACC_00000338,17.39,2025-03-08,Deposit,
TXN_0000007122,ACC_00000338,15.72,2022-07-08,Deposit,
TXN_0000007123,ACC_00000338,-1.57,2024-09-11,Payment,Target
TXN_0000007124,ACC_00000338,-66.96,2023-06-09,Withdrawal,
TXN_0000007125,ACC_00000338,-6.0,2025-08-14,Payment,Starbucks
TXN_0000007126,ACC_00000338,-27.31,2023-04-30,Withdrawal,
TXN_0000007127,ACC_00000338,-4.77,2024-01-05,Payment,Amazon
TXN_0000007128,ACC_00000338,3.35,2025-04-16,Deposit,
TXN_0000007129,ACC_00000338,-10.18,2022-08-10,Withdrawal,
TXN_0000007130,ACC_00000338,-12.05,2024-02-29,Payment,Costco
TXN_0000007131,ACC_00000338,-30.39,2025-02-17,Payment,Amazon
TXN_0000007132,ACC_00000338,-36.72,2022-11-20,Payment,Amazon
TXN_0000007133,ACC_00000338,8.86,2023-11-13,Deposit,
TXN_0000007134,ACC_00000338,21.89,2024-08-16,Deposit,
TXN_0000007135,ACC_00000338,-53.06,2022-10-02,Payment,Target
TXN_0000007136,ACC_00000338,-39.2,2023-08-15,Withdrawal,
TXN_0000007137,ACC_00000338,-100.01,2024-10-26,Payment,Shell
TXN_0000007138,ACC_00000338,-95.06,2024-09-27,Payment,McDonalds
TXN_0000007139,ACC_00000338,26.49,2025-08-14,Deposit,
TXN_0000007140,ACC_00000338,-119.27,2024-10-02,Withdrawal,
TXN_0000007141,ACC_00000338,-63.82,2022-10-21,Withdrawal,
TXN_0000007142,ACC_00000338,-22.05,2022-09-14,Withdrawal,
TXN_0000007143,ACC_00000338,-18.86,2024-05-13,Payment,Costco
TXN_0000007144,ACC_00000338,-56.12,2024-11-16,Payment,Target
TXN_0000007145,ACC_00000338,111.28,2024-09-09,Deposit,
TXN_0000007146,ACC_00000338,-52.85,2023-07-10,Payment,Starbucks
TXN_0000007147,ACC_00000340,-43.21,2024-08-10,Payment,Amazon
TXN_0000007148,ACC_00000340,-3.03,2024-08-18,Payment,Shell
TXN_0000007149,ACC_00000340,19.88,2024-06-22,Deposit,
TXN_0000007150,ACC_00000340,60.73,2025-07-21,Deposit,
TXN_0000007151,ACC_00000340,-77.93,2025-06-21,Withdrawal,
TXN_0000007152,ACC_00000340,154.92,2024-08-10,Deposit,
TXN_0000007153,ACC_00000340,-70.22,2024-07-28,Payment,Costco
TXN_0000007154,ACC_00000340,-43.2,2025-07-21,Payment,Costco
TXN_0000007155,ACC_00000340,-33.09,2025-08-12,Payment,Shell
TXN_0000007156,ACC_00000340,-3.24,2025-01-21,Payment,Target
TXN_0000007157,ACC_00000340,28.12,2024-06-18,Deposit,
TXN_0000007158,ACC_00000340,-54.47,2024-03-04,Payment,McDonalds
TXN_0000007159,ACC_00000341,-422.38,2025-02-13,Payment,Target
TXN_0000007160,ACC_00000341,-18.35,2024-05-22,Payment,Target
TXN_0000007161,ACC_00000341,-8.36,2024-12-30,Payment,Amazon
TXN_0000007162,ACC_00000341,-13.88,2024-05-31,Payment,Target
TXN_0000007163,ACC_00000341,-79.82,2024-01-07,Payment,Shell
TXN_0000007164,ACC_00000341,6.55,2025-05-28,Deposit,
TXN_0000007165,ACC_00000341,-85.46,2024-03-24,Payment,Walmart
TXN_0000007166,ACC_00000341,-95.88,2025-05-20,Payment,Home Depot
TXN_0000007167,ACC_00000341,-29.71,2025-08-04,Payment,McDonalds
TXN_0000007168,ACC_00000341,17.89,2023-12-17,Deposit,
TXN_0000007169,ACC_00000341,-25.84,2024-02-08,Payment,Shell
TXN_0000007170,ACC_00000341,-175.6,2024-12-07,Payment,Walmart
TXN_0000007171,ACC_00000341,-49.61,2024-06-20,Withdrawal,
TXN_0000007172,ACC_00000341,-116.09,2023-12-15,Payment,Costco
TXN_0000007173,ACC_00000341,-68.42,2024-04-07,Payment,Target
TXN_0000007174,ACC_00000341,106.44,2024-04-22,Deposit,
TXN_0000007175,ACC_00000341,-2.36,2024-05-05,Withdrawal,
TXN_0000007176,ACC_00000341,-38.46,2025-01-25,Payment,Target
TXN_0000007177,ACC_00000341,-145.84,2025-06-11,Payment,Amazon
TXN_0000007178,ACC_00000341,-3.11,2025-01-22,Payment,Target
TXN_0000007179,ACC_00000341,-67.78,2024-11-02,Payment,Amazon
TXN_0000007180,ACC_00000341,-124.65,2024-10-23,Payment,McDonalds
TXN_0000007181,ACC_00000341,-48.17,2024-01-13,Payment,Amazon
TXN_0000007182,ACC_00000341,-112.35,2024-12-19,Payment,Walmart
TXN_0000007183,ACC_00000341,26.75,2025-06-26,Deposit,
TXN_0000007184,ACC_00000341,-11.35,2023-12-07,Withdrawal,
TXN_0000007185,ACC_00000341,-14.51,2024-07-02,Withdrawal,
TXN_0000007186,ACC_00000341,-142.46,2025-07-03,Payment,Starbucks
TXN_0000007187,ACC_00000341,20.29,2025-03-04,Deposit,
TXN_0000007188,ACC_00000341,-49.46,2023-12-24,Payment,Home Depot
TXN_0000007189,ACC_00000341,-144.44,2024-03-29,Withdrawal,
TXN_0000007190,ACC_00000341,-122.12,2024-11-03,Payment,Home Depot
TXN_0000007191,ACC_00000341,-41.06,2024-01-27,Withdrawal,
TXN_0000007192,ACC_00000341,-7.75,2024-10-06,Payment,Walmart
TXN_0000007193,ACC_00000341,101.92,2024-01-01,Deposit,
TXN_0000007194,ACC_00000341,-57.33,2024-11-01,Payment,Amazon
TXN_0000007195,ACC_00000341,-92.43,2024-03-30,Payment,Shell
TXN_0000007196,ACC_00000341,-103.11,2024-01-14,Withdrawal,
TXN_0000007197,ACC_00000341,-66.02,2024-12-23,Payment,Shell
TXN_0000007198,ACC_00000341,-4.04,2025-01-28,Payment,Amazon
TXN_0000007199,ACC_00000341,47.58,2024-04-12,Deposit,
TXN_0000007200,ACC_00000341,-88.59,2025-02-04,Payment,Costco
TXN_0000007201,ACC_00000341,-128.8,2024-11-10,Payment,Home Depot
TXN_0000007202,ACC_00000341,-14.24,2024-06-17,Payment,Home Depot
TXN_0000007203,ACC_00000341,-22.2,2025-01-13,Withdrawal,
TXN_0000007204,ACC_00000341,-21.09,2023-11-05,Payment,Amazon
TXN_0000007205,ACC_00000341,-6.65,2025-01-22,Payment,Costco
TXN_0000007206,ACC_00000341,-24.37,2024-09-26,Withdrawal,
TXN_0000007207,ACC_00000342,75.84,2024-03-17,Deposit,
TXN_0000007208,ACC_00000342,135.81,2025-07-03,Deposit,
TXN_0000007209,ACC_00000342,2.92,2024-11-29,Deposit,
TXN_0000007210,ACC_00000342,-6.84,2025-08-16,Payment,Costco
TXN_0000007211,ACC_00000342,17.08,2025-05-04,Deposit,
TXN_0000007212,ACC_00000342,-201.99,2024-05-21,Payment,McDonalds
TXN_0000007213,ACC_00000342,-25.79,2025-03-23,Payment,Target
TXN_0000007214,ACC_00000342,16.96,2025-04-28,Deposit,
TXN_0000007215,ACC_00000342,-55.36,2025-04-12,Payment,Target
TXN_0000007216,ACC_00000342,145.35,2025-07-30,Deposit,
TXN_0000007217,ACC_00000342,-106.85,2024-12-10,Payment,Home Depot
TXN_0000007218,ACC_00000342,58.51,2023-12-22,Deposit,
TXN_0000007219,ACC_00000342,36.52,2024-07-04,Deposit,
TXN_0000007220,ACC_00000342,-68.61,2025-07-30,Payment,Starbucks
TXN_0000007221,ACC_00000342,-102.59,2024-11-02,Payment,Costco
TXN_0000007222,ACC_00000342,-234.21,2025-04-02,Payment,Shell
TXN_0000007223,ACC_00000342,-10.53,2024-07-19,Withdrawal,
TXN_0000007224,ACC_00000342,0.2,2025-01-07,Deposit,
TXN_0000007225,ACC_00000342,-192.0,2025-04-25,Payment,Home Depot
TXN_0000007226,ACC_00000342,-75.08,2024-05-07,Payment,Amazon
TXN_0000007227,ACC_00000342,-199.68,2024-09-02,Payment,Shell
TXN_0000007228,ACC_00000342,125.44,2025-01-19,Deposit,
TXN_0000007229,ACC_00000342,-4.61,2024-12-31,Withdrawal,
TXN_0000007230,ACC_00000342,26.91,2025-01-24,Deposit,
TXN_0000007231,ACC_00000342,48.3,2024-07-29,Deposit,
TXN_0000007232,ACC_00000342,-1.72,2025-05-06,Withdrawal,
TXN_0000007233,ACC_00000342,107.19,2024-08-10,Deposit,
TXN_0000007234,ACC_00000342,39.98,2024-07-14,Deposit,
TXN_0000007235,ACC_00000342,18.66,2025-02-07,Deposit,
TXN_0000007236,ACC_00000344,-97.73,2023-06-01,Payment,Costco
TXN_0000007237,ACC_00000344,-45.64,2023-10-22,Payment,Amazon
TXN_0000007238,ACC_00000344,108.74,2023-07-12,Deposit,
TXN_0000007239,ACC_00000344,-11.12,2025-03-28,Withdrawal,
TXN_0000007240,ACC_00000344,-28.71,2024-09-28,Payment,McDonalds
TXN_0000007241,ACC_00000344,1.71,2024-06-30,Deposit,
TXN_0000007242,ACC_00000344,68.3,2023-09-02,Deposit,
TXN_0000007243,ACC_00000344,-59.25,2025-01-07,Payment,Starbucks
TXN_0000007244,ACC_00000344,15.6,2024-03-24,Deposit,
TXN_0000007245,ACC_00000344,14.64,2022-10-31,Deposit,
TXN_0000007246,ACC_00000344,-24.42,2025-07-29,Payment,McDonalds
TXN_0000007247,ACC_00000344,-19.98,2023-02-18,Payment,Target
TXN_0000007248,ACC_00000344,-32.33,2024-06-06,Payment,McDonalds
TXN_0000007249,ACC_00000344,-198.57,2022-05-21,Payment,Home Depot
TXN_0000007250,ACC_00000344,-5.24,2023-09-18,Payment,Costco
TXN_0000007251,ACC_00000344,-49.54,2024-07-10,Withdrawal,
TXN_0000007252,ACC_00000344,-68.99,2024-05-10,Payment,McDonalds
TXN_0000007253,ACC_00000344,23.57,2024-06-19,Deposit,
TXN_0000007254,ACC_00000344,-13.21,2023-01-19,Withdrawal,
TXN_0000007255,ACC_00000344,-46.51,2023-02-12,Withdrawal,
TXN_0000007256,ACC_00000344,-95.52,2022-08-20,Payment,Costco
TXN_0000007257,ACC_00000344,-201.07,2025-08-04,Payment,Walmart
TXN_0000007258,ACC_00000344,11.47,2024-03-12,Deposit,
TXN_0000007259,ACC_00000344,-68.2,2025-03-21,Payment,Amazon
TXN_0000007260,ACC_00000344,-28.22,2023-08-27,Payment,McDonalds
TXN_0000007261,ACC_00000344,-23.29,2022-10-04,Withdrawal,
TXN_0000007262,ACC_00000344,-36.32,2024-03-29,Payment,Target
TXN_0000007263,ACC_00000344,128.72,2023-10-24,Deposit,
TXN_0000007264,ACC_00000344,64.83,2025-01-25,Deposit,
TXN_0000007265,ACC_00000344,-36.81,2025-04-12,Withdrawal,
TXN_0000007266,ACC_00000344,13.87,2024-08-24,Deposit,
TXN_0000007267,ACC_00000344,8.92,2023-02-18,Deposit,
TXN_0000007268,ACC_00000344,25.52,2023-03-07,Deposit,
TXN_0000007269,ACC_00000344,85.6,2022-10-26,Deposit,
TXN_0000007270,ACC_00000344,17.44,2025-08-08,Deposit,
TXN_0000007271,ACC_00000345,6.43,2024-06-12,Deposit,
TXN_0000007272,ACC_00000345,-11.39,2024-05-28,Payment,Shell
TXN_0000007273,ACC_00000345,-135.56,2024-08-09,Payment,Costco
TXN_0000007274,ACC_00000345,-65.38,2025-01-07,Payment,Amazon
TXN_0000007275,ACC_00000345,-280.52,2024-08-08,Payment,Starbucks
TXN_0000007276,ACC_00000345,-307.65,2024-08-19,Payment,Amazon
TXN_0000007277,ACC_00000345,-5.67,2025-08-01,Payment,Amazon
TXN_0000007278,ACC_00000345,-195.99,2025-01-29,Withdrawal,
TXN_0000007279,ACC_00000345,-10.7,2024-12-15,Payment,Starbucks
TXN_0000007280,ACC_00000345,-20.14,2024-03-03,Payment,McDonalds
TXN_0000007281,ACC_00000345,-44.48,2025-05-29,Payment,Amazon
TXN_0000007282,ACC_00000345,-27.36,2024-08-04,Payment,McDonalds
TXN_0000007283,ACC_00000345,-58.28,2025-04-01,Payment,Home Depot
TXN_0000007284,ACC_00000345,56.81,2024-05-26,Deposit,
TXN_0000007285,ACC_00000345,-50.28,2025-03-02,Withdrawal,
TXN_0000007286,ACC_00000345,-58.78,2025-05-19,Payment,Amazon
TXN_0000007287,ACC_00000345,-105.38,2024-04-13,Payment,McDonalds
TXN_0000007288,ACC_00000345,30.95,2024-08-22,Deposit,
TXN_0000007289,ACC_00000345,-45.78,2024-04-14,Payment,Starbucks
TXN_0000007290,ACC_00000345,-226.29,2024-05-12,Payment,Walmart
TXN_0000007291,ACC_00000345,41.12,2025-08-01,Deposit,
TXN_0000007292,ACC_00000345,3.77,2024-10-17,Deposit,
TXN_0000007293,ACC_00000345,63.29,2025-08-16,Deposit,
TXN_0000007294,ACC_00000345,31.83,2024-04-26,Deposit,
TXN_0000007295,ACC_00000345,126.77,2024-04-15,Deposit,
TXN_0000007296,ACC_00000345,-281.17,2025-04-01,Payment,Shell
TXN_0000007297,ACC_00000345,-69.54,2025-05-12,Withdrawal,
TXN_0000007298,ACC_00000345,5.76,2024-04-15,Deposit,
TXN_0000007299,ACC_00000345,29.93,2024-08-23,Deposit,
TXN_0000007300,ACC_00000345,10.35,2025-01-19,Deposit,
TXN_0000007301,ACC_00000345,56.75,2024-12-16,Deposit,
TXN_0000007302,ACC_00000345,-256.62,2025-05-05,Payment,McDonalds
TXN_0000007303,ACC_00000345,52.54,2025-03-21,Deposit,
TXN_0000007304,ACC_00000345,-31.95,2025-08-18,Withdrawal,
TXN_0000007305,ACC_00000345,-11.81,2024-11-02,Withdrawal,
TXN_0000007306,ACC_00000345,-27.74,2025-08-11,Payment,Amazon
TXN_0000007307,ACC_00000345,-242.39,2025-07-01,Withdrawal,
TXN_0000007308,ACC_00000345,-27.68,2024-07-11,Payment,Amazon
TXN_0000007309,ACC_00000345,62.19,2024-06-09,Deposit,
TXN_0000007310,ACC_00000345,-157.69,2024-07-06,Payment,Amazon
TXN_0000007311,ACC_00000345,-36.97,2024-12-15,Payment,Home Depot
TXN_0000007312,ACC_00000345,72.77,2024-08-06,Deposit,
TXN_0000007313,ACC_00000345,-11.47,2024-09-28,Payment,Amazon
TXN_0000007314,ACC_00000347,-56.69,2024-04-10,Payment,Target
TXN_0000007315,ACC_00000347,-5.72,2024-08-13,Withdrawal,
TXN_0000007316,ACC_00000347,-83.24,2024-09-04,Payment,Target
TXN_0000007317,ACC_00000347,-32.76,2025-07-06,Payment,Costco
TXN_0000007318,ACC_00000347,50.25,2024-09-19,Deposit,
TXN_0000007319,ACC_00000347,133.38,2025-07-20,Deposit,
TXN_0000007320,ACC_00000347,-67.33,2024-08-20,Payment,Target
TXN_0000007321,ACC_00000347,-27.95,2024-12-03,Payment,Shell
TXN_0000007322,ACC_00000347,-121.7,2024-08-15,Payment,Amazon
TXN_0000007323,ACC_00000347,-97.27,2024-11-14,Withdrawal,
TXN_0000007324,ACC_00000347,-21.96,2025-03-01,Payment,Amazon
TXN_0000007325,ACC_00000347,-141.36,2024-10-20,Payment,Walmart
TXN_0000007326,ACC_00000347,-69.45,2025-08-03,Payment,McDonalds
TXN_0000007327,ACC_00000347,-63.74,2024-11-07,Payment,Target
TXN_0000007328,ACC_00000347,-1.72,2023-12-24,Payment,McDonalds
TXN_0000007329,ACC_00000347,-36.58,2025-08-03,Payment,Amazon
TXN_0000007330,ACC_00000347,1.35,2024-10-28,Deposit,
TXN_0000007331,ACC_00000347,1.13,2024-01-31,Deposit,
TXN_0000007332,ACC_00000347,34.97,2024-11-01,Deposit,
TXN_0000007333,ACC_00000347,68.3,2024-09-19,Deposit,
TXN_0000007334,ACC_00000347,-1.02,2025-05-04,Withdrawal,
TXN_0000007335,ACC_00000347,-0.29,2024-04-06,Payment,Costco
TXN_0000007336,ACC_00000347,-51.18,2024-12-08,Payment,Shell
TXN_0000007337,ACC_00000347,-34.8,2025-08-06,Payment,Shell
TXN_0000007338,ACC_00000347,-34.63,2024-07-19,Payment,Starbucks
TXN_0000007339,ACC_00000347,36.71,2024-01-04,Deposit,
TXN_0000007340,ACC_00000347,15.36,2025-06-19,Deposit,
TXN_0000007341,ACC_00000347,-134.52,2024-05-25,Withdrawal,
TXN_0000007342,ACC_00000347,-72.96,2024-05-30,Payment,McDonalds
TXN_0000007343,ACC_00000347,-0.19,2025-05-17,Payment,Shell
TXN_0000007344,ACC_00000347,-44.49,2025-06-28,Withdrawal,
TXN_0000007345,ACC_00000347,30.52,2024-07-05,Deposit,
TXN_0000007346,ACC_00000347,-227.27,2024-08-04,Payment,Target
TXN_0000007347,ACC_00000347,-14.37,2024-10-05,Payment,McDonalds
TXN_0000007348,ACC_00000347,-91.59,2024-01-07,Payment,Walmart
TXN_0000007349,ACC_00000347,-327.44,2024-08-25,Withdrawal,
TXN_0000007350,ACC_00000348,11.72,2024-06-18,Deposit,
TXN_0000007351,ACC_00000348,-1.39,2024-04-09,Payment,Starbucks
TXN_0000007352,ACC_00000348,-65.05,2024-01-11,Payment,Shell
TXN_0000007353,ACC_00000348,6.14,2025-01-06,Deposit,
TXN_0000007354,ACC_00000348,-82.47,2025-01-09,Payment,Target
TXN_0000007355,ACC_00000348,10.3,2023-06-29,Deposit,
TXN_0000007356,ACC_00000348,-1.06,2023-07-23,Payment,Target
TXN_0000007357,ACC_00000348,62.62,2025-04-09,Deposit,
TXN_0000007358,ACC_00000348,127.32,2024-10-13,Deposit,
TXN_0000007359,ACC_00000348,-143.37,2024-07-07,Payment,Starbucks
TXN_0000007360,ACC_00000348,-94.62,2023-10-23,Payment,Target
TXN_0000007361,ACC_00000348,54.18,2023-02-05,Deposit,
TXN_0000007362,ACC_00000348,-149.96,2022-12-17,Payment,Walmart
TXN_0000007363,ACC_00000348,-65.02,2023-09-05,Withdrawal,
TXN_0000007364,ACC_00000348,41.41,2023-04-30,Deposit,
TXN_0000007365,ACC_00000348,54.71,2024-01-11,Deposit,
TXN_0000007366,ACC_00000348,-45.22,2024-09-07,Payment,Home Depot
TXN_0000007367,ACC_00000348,-19.8,2025-03-02,Payment,Starbucks
TXN_0000007368,ACC_00000348,3.21,2024-08-22,Deposit,
TXN_0000007369,ACC_00000348,-108.31,2022-11-03,Payment,McDonalds
TXN_0000007370,ACC_00000348,-133.81,2025-06-13,Payment,Costco
TXN_0000007371,ACC_00000348,-16.14,2024-04-20,Payment,McDonalds
TXN_0000007372,ACC_00000348,10.23,2025-07-27,Deposit,
TXN_0000007373,ACC_00000348,-152.94,2024-09-18,Payment,McDonalds
TXN_0000007374,ACC_00000348,-1.27,2023-09-16,Payment,Costco
TXN_0000007375,ACC_00000350,-23.26,2023-03-12,Payment,Home Depot
TXN_0000007376,ACC_00000350,-168.08,2024-07-31,Payment,Target
TXN_0000007377,ACC_00000350,-9.44,2024-06-29,Payment,Amazon
TXN_0000007378,ACC_00000350,-238.67,2023-08-06,Payment,Home Depot
TXN_0000007379,ACC_00000350,-33.36,2022-04-03,Payment,Amazon
TXN_0000007380,ACC_00000350,-134.19,2022-06-07,Withdrawal,
TXN_0000007381,ACC_00000350,52.78,2022-03-29,Deposit,
TXN_0000007382,ACC_00000350,94.2,2024-09-20,Deposit,
TXN_0000007383,ACC_00000350,131.59,2023-06-17,Deposit,
TXN_0000007384,ACC_00000350,-20.79,2023-03-05,Payment,Amazon
TXN_0000007385,ACC_00000350,-22.79,2024-04-15,Payment,Starbucks
TXN_0000007386,ACC_00000350,-16.4,2023-07-28,Withdrawal,
TXN_0000007387,ACC_00000350,-33.03,2023-11-12,Payment,Shell
TXN_0000007388,ACC_00000350,40.09,2023-03-18,Deposit,
TXN_0000007389,ACC_00000350,-27.49,2022-06-22,Payment,Costco
TXN_0000007390,ACC_00000350,-15.29,2024-01-03,Withdrawal,
TXN_0000007391,ACC_00000350,-6.29,2022-07-28,Withdrawal,
TXN_0000007392,ACC_00000350,54.04,2025-03-10,Deposit,
TXN_0000007393,ACC_00000350,-36.91,2022-04-25,Payment,Home Depot
TXN_0000007394,ACC_00000350,-10.66,2023-05-20,Payment,Costco
TXN_0000007395,ACC_00000350,-75.02,2025-04-19,Payment,Walmart
TXN_0000007396,ACC_00000350,10.49,2025-02-11,Deposit,
TXN_0000007397,ACC_00000350,-37.76,2023-10-05,Payment,Starbucks
TXN_0000007398,ACC_00000350,-1.02,2025-07-04,Payment,Amazon
TXN_0000007399,ACC_00000350,-18.66,2022-08-24,Payment,Home Depot
TXN_0000007400,ACC_00000350,44.01,2022-08-22,Deposit,
TXN_0000007401,ACC_00000350,-88.75,2024-07-05,Withdrawal,
TXN_0000007402,ACC_00000350,-10.71,2023-04-10,Payment,Starbucks
TXN_0000007403,ACC_00000351,-18.43,2025-03-13,Payment,McDonalds
TXN_0000007404,ACC_00000351,-166.73,2023-08-10,Payment,Walmart
TXN_0000007405,ACC_00000351,-114.12,2025-02-22,Payment,Costco
TXN_0000007406,ACC_00000351,60.54,2023-02-17,Deposit,
TXN_0000007407,ACC_00000351,-255.43,2024-08-14,Withdrawal,
TXN_0000007408,ACC_00000351,-33.96,2023-10-19,Payment,Starbucks
TXN_0000007409,ACC_00000351,49.19,2024-02-25,Deposit,
TXN_0000007410,ACC_00000351,-49.68,2025-03-11,Payment,Walmart
TXN_0000007411,ACC_00000351,-3.04,2025-01-30,Payment,Costco
TXN_0000007412,ACC_00000351,10.81,2025-07-26,Deposit,
TXN_0000007413,ACC_00000351,-48.7,2023-11-13,Payment,Costco
TXN_0000007414,ACC_00000351,53.45,2025-02-14,Deposit,
TXN_0000007415,ACC_00000351,-137.93,2025-01-05,Payment,Home Depot
TXN_0000007416,ACC_00000351,-35.23,2023-12-30,Payment,Costco
TXN_0000007417,ACC_00000351,-25.2,2022-11-06,Payment,Target
TXN_0000007418,ACC_00000351,14.38,2023-05-10,Deposit,
TXN_0000007419,ACC_00000351,-167.55,2023-01-17,Payment,Amazon
TXN_0000007420,ACC_00000351,-28.97,2024-02-03,Payment,Starbucks
TXN_0000007421,ACC_00000351,-55.43,2024-04-17,Payment,Costco
TXN_0000007422,ACC_00000351,-111.0,2024-08-26,Withdrawal,
TXN_0000007423,ACC_00000351,-63.17,2023-09-02,Withdrawal,
TXN_0000007424,ACC_00000351,11.2,2023-07-17,Deposit,
TXN_0000007425,ACC_00000351,-93.44,2024-02-15,Payment,McDonalds
TXN_0000007426,ACC_00000351,-110.66,2024-09-30,Payment,Shell
TXN_0000007427,ACC_00000351,6.75,2023-09-22,Deposit,
TXN_0000007428,ACC_00000351,-49.43,2024-09-18,Payment,Target
TXN_0000007429,ACC_00000351,-27.86,2024-04-18,Payment,Starbucks
TXN_0000007430,ACC_00000351,51.09,2024-03-04,Deposit,
